sessionID,stationID,siteID,connectionTime,doneChargingTime,disconnectTime,kWhDelivered,charging_duration_minutes,connection_duration_minutes,charging_date,hour,day_of_week,month
2_39_95_444_2018-05-29 15:53:02.841385,2-39-95-444,0002,2018-05-29T15:53:03.000+05:30,2018-05-29T22:04:27.000+05:30,2018-05-29T22:21:17.000+05:30,13.84,371.4,388.23333333333335,2018-05-29,15,3,5
2_39_78_362_2018-05-29 15:53:33.208536,2-39-78-362,0002,2018-05-29T15:53:33.000+05:30,2018-05-30T00:29:53.000+05:30,2018-05-30T00:28:55.000+05:30,13.478,516.3333333333334,515.3666666666667,2018-05-29,15,3,5
2_39_123_23_2018-05-29 15:58:36.700452,2-39-123-23,0002,2018-05-29T15:58:37.000+05:30,2018-05-29T17:57:48.000+05:30,2018-05-29T17:57:53.000+05:30,4.489,119.18333333333334,119.26666666666667,2018-05-29,15,3,5
2_39_88_24_2018-05-29 15:58:39.586688,2-39-88-24,0002,2018-05-29T15:58:40.000+05:30,2018-05-29T23:38:02.000+05:30,2018-05-29T23:38:05.000+05:30,18.187,459.3666666666667,459.4166666666667,2018-05-29,15,3,5
2_39_88_438_2018-05-29 16:10:50.843692,2-39-88-438,0002,2018-05-29T16:10:51.000+05:30,2018-05-29T19:01:05.000+05:30,2018-05-29T19:01:09.000+05:30,5.498,170.23333333333332,170.3,2018-05-29,16,3,5
2_39_125_21_2018-05-29 16:17:55.238024,2-39-125-21,0002,2018-05-29T16:17:55.000+05:30,2018-05-29T17:35:13.000+05:30,2018-05-29T17:35:18.000+05:30,2.865,77.3,77.38333333333334,2018-05-29,16,3,5
2_39_128_18_2018-05-29 16:18:16.424997,2-39-128-18,0002,2018-05-29T16:18:16.000+05:30,2018-05-29T17:25:59.000+05:30,2018-05-30T00:10:42.000+05:30,1.28,67.71666666666667,472.43333333333334,2018-05-29,16,3,5
2_39_78_361_2018-05-29 16:35:31.381306,2-39-78-361,0002,2018-05-29T16:35:31.000+05:30,2018-05-29T22:30:53.000+05:30,2018-05-30T00:17:35.000+05:30,11.261,355.3666666666667,462.06666666666666,2018-05-29,16,3,5
2_39_83_386_2018-05-29 16:38:14.659108,2-39-83-386,0002,2018-05-29T16:38:15.000+05:30,2018-05-29T17:08:42.000+05:30,2018-05-29T17:08:47.000+05:30,0.625,30.45,30.533333333333335,2018-05-29,16,3,5
2_39_124_22_2018-05-29 16:41:20.489769,2-39-124-22,0002,2018-05-29T16:41:20.000+05:30,2018-05-29T23:42:39.000+05:30,2018-05-29T23:41:41.000+05:30,16.085,421.31666666666666,420.35,2018-05-29,16,3,5
2_39_79_377_2018-05-29 16:41:46.406337,2-39-79-377,0002,2018-05-29T16:41:46.000+05:30,2018-05-29T20:38:16.000+05:30,2018-05-29T20:38:24.000+05:30,8.128,236.5,236.63333333333333,2018-05-29,16,3,5
2_39_90_440_2018-05-29 16:53:24.020082,2-39-90-440,0002,2018-05-29T16:53:24.000+05:30,2018-05-29T20:46:09.000+05:30,2018-05-30T01:04:13.000+05:30,6.978,232.75,490.81666666666666,2018-05-29,16,3,5
2_39_90_26_2018-05-29 16:53:53.490965,2-39-90-26,0002,2018-05-29T16:53:53.000+05:30,2018-05-29T23:25:55.000+05:30,2018-05-30T03:18:02.000+05:30,12.877,392.03333333333336,624.15,2018-05-29,16,3,5
2_39_89_439_2018-05-29 16:57:08.328459,2-39-89-439,0002,2018-05-29T16:57:08.000+05:30,2018-05-29T22:49:42.000+05:30,2018-05-30T02:15:21.000+05:30,12.031,352.56666666666666,558.2166666666667,2018-05-29,16,3,5
2_39_131_565_2018-05-29 17:04:52.517150,2-39-131-565,0002,2018-05-29T17:04:53.000+05:30,2018-05-29T20:41:56.000+05:30,2018-05-30T00:35:38.000+05:30,5.996,217.05,450.75,2018-05-29,17,3,5
2_39_123_557_2018-05-29 17:09:39.824652,2-39-123-557,0002,2018-05-29T17:09:40.000+05:30,2018-05-29T21:49:38.000+05:30,2018-05-29T23:27:58.000+05:30,7.978,279.96666666666664,378.3,2018-05-29,17,3,5
2_39_127_561_2018-05-29 17:13:07.072569,2-39-127-561,0002,2018-05-29T17:13:07.000+05:30,2018-05-30T02:11:25.000+05:30,2018-05-30T02:14:46.000+05:30,13.94,538.3,541.65,2018-05-29,17,3,5
2_39_130_564_2018-05-29 17:33:01.719317,2-39-130-564,0002,2018-05-29T17:33:02.000+05:30,2018-05-29T21:17:19.000+05:30,2018-05-29T21:22:38.000+05:30,6.973,224.28333333333333,229.6,2018-05-29,17,3,5
2_39_126_20_2018-05-29 17:36:20.208626,2-39-126-20,0002,2018-05-29T17:36:20.000+05:30,2018-05-29T19:28:46.000+05:30,2018-05-29T23:51:26.000+05:30,3.104,112.43333333333334,375.1,2018-05-29,17,3,5
2_39_92_436_2018-05-29 18:06:39.335204,2-39-92-436,0002,2018-05-29T18:06:39.000+05:30,2018-05-29T23:17:24.000+05:30,2018-05-29T23:58:57.000+05:30,11.728,310.75,352.3,2018-05-29,18,3,5
2_39_123_23_2018-05-29 18:14:38.124236,2-39-123-23,0002,2018-05-29T18:14:38.000+05:30,2018-05-29T22:37:00.000+05:30,2018-05-29T22:41:41.000+05:30,8.275,262.3666666666667,267.05,2018-05-29,18,3,5
2_39_125_21_2018-05-29 18:30:00.116443,2-39-125-21,0002,2018-05-29T18:30:00.000+05:30,2018-05-29T23:40:39.000+05:30,2018-05-29T23:40:44.000+05:30,10.287,310.65,310.73333333333335,2018-05-29,18,3,5
2_39_138_566_2018-05-29 18:35:47.241005,2-39-138-566,0002,2018-05-29T18:35:47.000+05:30,2018-05-29T19:27:47.000+05:30,2018-05-29T19:27:52.000+05:30,1.515,52.0,52.083333333333336,2018-05-29,18,3,5
2_39_88_438_2018-05-29 19:06:40.656360,2-39-88-438,0002,2018-05-29T19:06:41.000+05:30,2018-05-29T19:30:06.000+05:30,2018-05-29T19:30:11.000+05:30,0.669,23.416666666666668,23.5,2018-05-29,19,3,5
2_39_138_566_2018-05-29 19:29:50.233527,2-39-138-566,0002,2018-05-29T19:29:50.000+05:30,2018-05-29T23:11:34.000+05:30,2018-05-30T00:38:40.000+05:30,7.611,221.73333333333332,308.8333333333333,2018-05-29,19,3,5
2_39_88_438_2018-05-29 20:53:43.439906,2-39-88-438,0002,2018-05-29T20:53:43.000+05:30,2018-05-30T00:10:09.000+05:30,2018-05-30T00:10:14.000+05:30,15.336,196.43333333333334,196.51666666666668,2018-05-29,20,3,5
2_39_127_19_2018-05-29 22:08:17.929169,2-39-127-19,0002,2018-05-29T22:08:18.000+05:30,2018-05-29T23:32:09.000+05:30,2018-05-29T23:32:18.000+05:30,4.17,83.85,84.0,2018-05-29,22,3,5
2_39_79_377_2018-05-29 22:51:52.105541,2-39-79-377,0002,2018-05-29T22:51:52.000+05:30,2018-05-30T00:10:56.000+05:30,2018-05-30T01:00:24.000+05:30,7.271,79.06666666666666,128.53333333333333,2018-05-29,22,3,5
2_39_124_22_2018-05-29 23:41:56.781095,2-39-124-22,0002,2018-05-29T23:41:57.000+05:30,2018-05-30T00:00:59.000+05:30,2018-05-30T00:01:03.000+05:30,2.006,19.033333333333335,19.1,2018-05-29,23,3,5
2_39_79_380_2018-05-30 00:04:18.581171,2-39-79-380,0002,2018-05-30T00:04:19.000+05:30,2018-05-30T04:49:29.000+05:30,2018-05-30T12:59:58.000+05:30,15.804,285.1666666666667,775.65,2018-05-30,0,4,5
2_39_129_17_2018-05-30 01:08:33.923140,2-39-129-17,0002,2018-05-30T01:08:34.000+05:30,2018-05-30T04:46:56.000+05:30,2018-05-31T15:12:48.000+05:30,11.5,218.36666666666667,2284.233333333333,2018-05-30,1,4,5
2_39_88_24_2018-05-30 01:16:00.493065,2-39-88-24,0002,2018-05-30T01:16:00.000+05:30,2018-05-30T02:23:35.000+05:30,2018-05-30T02:23:43.000+05:30,6.781,67.58333333333333,67.71666666666667,2018-05-30,1,4,5
2_39_127_19_2018-05-30 01:16:39.910376,2-39-127-19,0002,2018-05-30T01:16:40.000+05:30,2018-05-30T02:58:04.000+05:30,2018-05-30T02:58:08.000+05:30,10.474,101.4,101.46666666666667,2018-05-30,1,4,5
2_39_138_29_2018-05-30 01:43:14.546104,2-39-138-29,0002,2018-05-30T01:43:15.000+05:30,2018-05-30T03:45:32.000+05:30,2018-05-30T04:05:38.000+05:30,6.066,122.28333333333333,142.38333333333333,2018-05-30,1,4,5
2_39_78_365_2018-05-30 02:08:42.563643,2-39-78-365,0002,2018-05-30T02:08:43.000+05:30,2018-05-30T05:45:44.000+05:30,2018-05-30T06:26:04.000+05:30,20.046,217.01666666666668,257.35,2018-05-30,2,4,5
2_39_138_566_2018-05-30 02:30:30.807506,2-39-138-566,0002,2018-05-30T02:30:31.000+05:30,2018-05-30T10:28:03.000+05:30,2018-05-30T14:04:24.000+05:30,12.848,477.53333333333336,693.8833333333333,2018-05-30,2,4,5
2_39_139_28_2018-05-30 02:48:48.224894,2-39-139-28,0002,2018-05-30T02:48:48.000+05:30,2018-05-30T05:02:51.000+05:30,2018-05-30T13:40:32.000+05:30,12.509,134.05,651.7333333333333,2018-05-30,2,4,5
2_39_130_31_2018-05-30 02:53:54.337503,2-39-130-31,0002,2018-05-30T02:53:54.000+05:30,2018-05-30T04:28:28.000+05:30,2018-05-30T04:28:33.000+05:30,8.537,94.56666666666666,94.65,2018-05-30,2,4,5
2_39_78_366_2018-05-30 02:54:16.018610,2-39-78-366,0002,2018-05-30T02:54:16.000+05:30,2018-05-30T06:53:10.000+05:30,2018-05-30T06:53:26.000+05:30,25.564,238.9,239.16666666666666,2018-05-30,2,4,5
2_39_128_18_2018-05-30 03:24:31.144329,2-39-128-18,0002,2018-05-30T03:24:31.000+05:30,2018-05-30T04:26:27.000+05:30,2018-05-30T04:26:31.000+05:30,6.087,61.93333333333333,62.0,2018-05-30,3,4,5
2_39_79_378_2018-05-30 03:37:24.382583,2-39-79-378,0002,2018-05-30T03:37:24.000+05:30,2018-05-30T05:41:20.000+05:30,2018-05-30T17:07:52.000+05:30,6.5,123.93333333333334,810.4666666666667,2018-05-30,3,4,5
2_39_79_382_2018-05-30 04:31:59.792792,2-39-79-382,0002,2018-05-30T04:32:00.000+05:30,2018-05-30T06:12:21.000+05:30,2018-05-30T07:06:05.000+05:30,10.532,100.35,154.08333333333334,2018-05-30,4,4,5
2_39_78_363_2018-05-30 05:55:57.373282,2-39-78-363,0002,2018-05-30T05:55:57.000+05:30,2018-05-30T06:40:16.000+05:30,2018-05-30T06:40:27.000+05:30,4.581,44.31666666666667,44.5,2018-05-30,5,4,5
2_39_79_377_2018-05-30 11:52:22.359646,2-39-79-377,0002,2018-05-30T11:52:22.000+05:30,2018-05-30T15:53:08.000+05:30,2018-05-30T21:11:09.000+05:30,11.614,240.76666666666668,558.7833333333333,2018-05-30,11,4,5
2_39_123_557_2018-05-30 12:55:36.696494,2-39-123-557,0002,2018-05-30T12:55:37.000+05:30,2018-05-30T15:34:25.000+05:30,2018-05-30T21:50:06.000+05:30,13.874,158.8,534.4833333333333,2018-05-30,12,4,5
2_39_95_27_2018-05-30 13:33:59.349010,2-39-95-27,0002,2018-05-30T13:33:59.000+05:30,2018-05-30T16:34:12.000+05:30,2018-05-31T01:49:15.000+05:30,9.86,180.21666666666667,735.2666666666667,2018-05-30,13,4,5
2_39_79_380_2018-05-30 14:04:23.780586,2-39-79-380,0002,2018-05-30T14:04:24.000+05:30,2018-05-30T15:20:58.000+05:30,2018-05-30T23:14:08.000+05:30,4.994,76.56666666666666,549.7333333333333,2018-05-30,14,4,5
2_39_91_441_2018-05-30 14:14:40.251158,2-39-91-441,0002,2018-05-30T14:14:40.000+05:30,2018-05-30T17:36:53.000+05:30,2018-05-30T23:37:08.000+05:30,13.638,202.21666666666667,562.4666666666667,2018-05-30,14,4,5
2_39_79_379_2018-05-30 14:15:35.800451,2-39-79-379,0002,2018-05-30T14:15:36.000+05:30,2018-05-30T23:43:18.000+05:30,2018-05-30T23:51:35.000+05:30,5.045,567.7,575.9833333333333,2018-05-30,14,4,5
2_39_79_383_2018-05-30 14:18:13.993984,2-39-79-383,0002,2018-05-30T14:18:14.000+05:30,2018-05-30T15:21:28.000+05:30,2018-05-30T23:19:02.000+05:30,2.63,63.233333333333334,540.8,2018-05-30,14,4,5
2_39_91_437_2018-05-30 14:19:39.670156,2-39-91-437,0002,2018-05-30T14:19:40.000+05:30,2018-05-30T19:08:42.000+05:30,2018-05-30T23:44:46.000+05:30,15.769,289.03333333333336,565.1,2018-05-30,14,4,5
2_39_79_381_2018-05-30 14:49:17.604186,2-39-79-381,0002,2018-05-30T14:49:18.000+05:30,2018-05-30T19:20:36.000+05:30,2018-05-30T19:20:40.000+05:30,12.134,271.3,271.3666666666667,2018-05-30,14,4,5
2_39_125_559_2018-05-30 15:03:50.174190,2-39-125-559,0002,2018-05-30T15:03:50.000+05:30,2018-05-30T17:40:24.000+05:30,2018-05-30T18:37:57.000+05:30,10.51,156.56666666666666,214.11666666666667,2018-05-30,15,4,5
2_39_79_382_2018-05-30 15:04:32.823704,2-39-79-382,0002,2018-05-30T15:04:33.000+05:30,2018-05-30T20:07:15.000+05:30,2018-05-30T20:07:19.000+05:30,14.167,302.7,302.76666666666665,2018-05-30,15,4,5
2_39_78_361_2018-05-30 15:11:32.067790,2-39-78-361,0002,2018-05-30T15:11:32.000+05:30,2018-05-30T23:25:53.000+05:30,2018-05-30T23:28:11.000+05:30,8.709,494.35,496.65,2018-05-30,15,4,5
2_39_79_376_2018-05-30 15:22:37.600072,2-39-79-376,0002,2018-05-30T15:22:38.000+05:30,2018-05-30T17:21:18.000+05:30,2018-05-31T02:21:23.000+05:30,6.51,118.66666666666667,658.75,2018-05-30,15,4,5
2_39_89_25_2018-05-30 15:24:24.338186,2-39-89-25,0002,2018-05-30T15:24:24.000+05:30,2018-05-30T17:50:44.000+05:30,2018-05-30T18:36:19.000+05:30,6.288,146.33333333333334,191.91666666666666,2018-05-30,15,4,5
2_39_78_363_2018-05-30 15:34:53.439944,2-39-78-363,0002,2018-05-30T15:34:53.000+05:30,2018-05-30T19:37:14.000+05:30,2018-05-30T19:37:27.000+05:30,8.022,242.35,242.56666666666666,2018-05-30,15,4,5
2_39_88_24_2018-05-30 15:36:15.768197,2-39-88-24,0002,2018-05-30T15:36:16.000+05:30,2018-05-30T16:40:17.000+05:30,2018-05-31T02:43:33.000+05:30,2.09,64.01666666666667,667.2833333333333,2018-05-30,15,4,5
2_39_123_23_2018-05-30 15:42:27.606474,2-39-123-23,0002,2018-05-30T15:42:28.000+05:30,2018-05-30T20:43:19.000+05:30,2018-05-31T00:37:52.000+05:30,13.94,300.85,535.4,2018-05-30,15,4,5
2_39_138_29_2018-05-30 15:42:48.575674,2-39-138-29,0002,2018-05-30T15:42:49.000+05:30,2018-05-30T23:04:49.000+05:30,2018-05-30T23:56:35.000+05:30,11.064,442.0,493.76666666666665,2018-05-30,15,4,5
2_39_78_360_2018-05-30 15:46:11.216878,2-39-78-360,0002,2018-05-30T15:46:11.000+05:30,2018-05-30T19:18:12.000+05:30,2018-05-31T00:37:20.000+05:30,6.441,212.01666666666668,531.15,2018-05-30,15,4,5
2_39_78_364_2018-05-30 15:48:26.529592,2-39-78-364,0002,2018-05-30T15:48:27.000+05:30,2018-05-30T23:37:24.000+05:30,2018-05-30T23:37:46.000+05:30,15.085,468.95,469.31666666666666,2018-05-30,15,4,5
2_39_95_444_2018-05-30 15:53:15.141420,2-39-95-444,0002,2018-05-30T15:53:15.000+05:30,2018-05-30T22:56:40.000+05:30,2018-05-30T22:56:49.000+05:30,16.727,423.4166666666667,423.56666666666666,2018-05-30,15,4,5
2_39_92_442_2018-05-30 15:55:45.659704,2-39-92-442,0002,2018-05-30T15:55:46.000+05:30,2018-05-30T22:14:35.000+05:30,2018-05-31T00:52:09.000+05:30,14.798,378.81666666666666,536.3833333333333,2018-05-30,15,4,5
2_39_78_365_2018-05-30 16:00:53.783534,2-39-78-365,0002,2018-05-30T16:00:54.000+05:30,2018-05-30T18:59:42.000+05:30,2018-05-31T01:39:30.000+05:30,5.025,178.8,578.6,2018-05-30,16,4,5
2_39_78_366_2018-05-30 16:06:01.480726,2-39-78-366,0002,2018-05-30T16:06:01.000+05:30,2018-05-31T01:02:23.000+05:30,2018-05-31T01:08:43.000+05:30,11.291,536.3666666666667,542.7,2018-05-30,16,4,5
2_39_124_22_2018-05-30 16:07:11.062177,2-39-124-22,0002,2018-05-30T16:07:11.000+05:30,2018-05-30T18:57:27.000+05:30,2018-05-31T01:30:31.000+05:30,6.716,170.26666666666668,563.3333333333334,2018-05-30,16,4,5
2_39_78_367_2018-05-30 16:07:41.445009,2-39-78-367,0002,2018-05-30T16:07:41.000+05:30,2018-05-30T18:02:35.000+05:30,2018-05-31T00:29:59.000+05:30,3.309,114.9,502.3,2018-05-30,16,4,5
2_39_92_436_2018-05-30 16:07:54.737976,2-39-92-436,0002,2018-05-30T16:07:55.000+05:30,2018-05-30T21:25:08.000+05:30,2018-05-31T00:20:30.000+05:30,12.726,317.21666666666664,492.5833333333333,2018-05-30,16,4,5
2_39_128_18_2018-05-30 16:17:33.715536,2-39-128-18,0002,2018-05-30T16:17:34.000+05:30,2018-05-30T17:07:40.000+05:30,2018-05-31T02:18:39.000+05:30,1.79,50.1,601.0833333333334,2018-05-30,16,4,5
2_39_126_20_2018-05-30 16:18:08.417351,2-39-126-20,0002,2018-05-30T16:18:08.000+05:30,2018-05-31T00:11:33.000+05:30,2018-05-31T00:23:47.000+05:30,13.961,473.4166666666667,485.65,2018-05-30,16,4,5
2_39_78_362_2018-05-30 16:20:37.912895,2-39-78-362,0002,2018-05-30T16:20:38.000+05:30,2018-05-31T00:39:02.000+05:30,2018-05-31T00:38:05.000+05:30,15.51,498.4,497.45,2018-05-30,16,4,5
2_39_83_386_2018-05-30 16:34:57.793105,2-39-83-386,0002,2018-05-30T16:34:58.000+05:30,2018-05-30T22:16:41.000+05:30,2018-05-31T00:34:01.000+05:30,6.992,341.71666666666664,479.05,2018-05-30,16,4,5
2_39_90_440_2018-05-30 16:38:06.006496,2-39-90-440,0002,2018-05-30T16:38:06.000+05:30,2018-05-30T22:14:18.000+05:30,2018-05-30T23:53:57.000+05:30,9.827,336.2,435.85,2018-05-30,16,4,5
2_39_90_26_2018-05-30 16:38:47.238125,2-39-90-26,0002,2018-05-30T16:38:47.000+05:30,2018-05-30T21:47:28.000+05:30,2018-05-30T22:54:20.000+05:30,12.686,308.68333333333334,375.55,2018-05-30,16,4,5
2_39_89_439_2018-05-30 16:41:11.858505,2-39-89-439,0002,2018-05-30T16:41:12.000+05:30,2018-05-30T19:51:08.000+05:30,2018-05-31T00:05:51.000+05:30,5.804,189.93333333333334,444.65,2018-05-30,16,4,5
2_39_88_438_2018-05-30 16:43:52.938646,2-39-88-438,0002,2018-05-30T16:43:53.000+05:30,2018-05-30T19:47:34.000+05:30,2018-05-30T19:49:02.000+05:30,6.014,183.68333333333334,185.15,2018-05-30,16,4,5
2_39_129_563_2018-05-30 17:04:09.368502,2-39-129-563,0002,2018-05-30T17:04:09.000+05:30,2018-05-30T23:28:26.000+05:30,2018-05-31T02:10:44.000+05:30,12.199,384.28333333333336,546.5833333333334,2018-05-30,17,4,5
2_39_127_561_2018-05-30 17:05:45.350421,2-39-127-561,0002,2018-05-30T17:05:45.000+05:30,2018-05-30T18:54:11.000+05:30,2018-05-30T18:54:15.000+05:30,3.583,108.43333333333334,108.5,2018-05-30,17,4,5
2_39_131_565_2018-05-30 17:14:35.998698,2-39-131-565,0002,2018-05-30T17:14:36.000+05:30,2018-05-30T19:36:59.000+05:30,2018-05-31T02:52:34.000+05:30,3.615,142.38333333333333,577.9666666666667,2018-05-30,17,4,5
2_39_79_378_2018-05-30 17:28:11.719897,2-39-79-378,0002,2018-05-30T17:28:12.000+05:30,2018-05-30T19:49:04.000+05:30,2018-05-30T19:49:07.000+05:30,5.46,140.86666666666667,140.91666666666666,2018-05-30,17,4,5
2_39_139_567_2018-05-30 17:45:01.663038,2-39-139-567,0002,2018-05-30T17:45:02.000+05:30,2018-05-31T00:05:37.000+05:30,2018-05-31T00:05:42.000+05:30,11.767,380.5833333333333,380.6666666666667,2018-05-30,17,4,5
2_39_131_30_2018-05-30 18:50:19.578331,2-39-131-30,0002,2018-05-30T18:50:20.000+05:30,2018-05-31T00:22:59.000+05:30,2018-05-31T00:23:03.000+05:30,12.518,332.65,332.71666666666664,2018-05-30,18,4,5
2_39_79_381_2018-05-30 19:30:28.936697,2-39-79-381,0002,2018-05-30T19:30:29.000+05:30,2018-05-30T23:36:02.000+05:30,2018-05-31T00:36:47.000+05:30,11.874,245.55,306.3,2018-05-30,19,4,5
2_39_78_363_2018-05-30 19:40:03.201942,2-39-78-363,0002,2018-05-30T19:40:03.000+05:30,2018-05-30T23:23:51.000+05:30,2018-05-31T02:03:55.000+05:30,7.223,223.8,383.8666666666667,2018-05-30,19,4,5
2_39_89_25_2018-05-30 19:46:43.708897,2-39-89-25,0002,2018-05-30T19:46:44.000+05:30,2018-05-30T23:46:23.000+05:30,2018-05-31T00:01:26.000+05:30,11.656,239.65,254.7,2018-05-30,19,4,5
2_39_127_19_2018-05-30 20:11:47.835211,2-39-127-19,0002,2018-05-30T20:11:48.000+05:30,2018-05-30T22:56:39.000+05:30,2018-05-30T22:56:51.000+05:30,5.203,164.85,165.05,2018-05-30,20,4,5
2_39_79_378_2018-05-30 20:36:16.031145,2-39-79-378,0002,2018-05-30T20:36:16.000+05:30,2018-05-30T22:07:09.000+05:30,2018-05-31T00:25:45.000+05:30,2.74,90.88333333333334,229.48333333333332,2018-05-30,20,4,5
2_39_88_438_2018-05-30 20:46:25.684962,2-39-88-438,0002,2018-05-30T20:46:26.000+05:30,2018-05-30T21:38:03.000+05:30,2018-05-31T00:58:03.000+05:30,1.739,51.61666666666667,251.61666666666667,2018-05-30,20,4,5
2_39_79_382_2018-05-30 20:59:00.191722,2-39-79-382,0002,2018-05-30T20:59:00.000+05:30,2018-05-30T23:31:14.000+05:30,2018-05-30T23:31:19.000+05:30,8.901,152.23333333333332,152.31666666666666,2018-05-30,20,4,5
2_39_130_564_2018-05-30 21:10:02.500209,2-39-130-564,0002,2018-05-30T21:10:02.000+05:30,2018-05-31T01:10:53.000+05:30,2018-05-31T01:12:59.000+05:30,13.85,240.85,242.95,2018-05-30,21,4,5
2_39_79_377_2018-05-30 21:15:01.934687,2-39-79-377,0002,2018-05-30T21:15:02.000+05:30,2018-05-31T00:22:40.000+05:30,2018-05-31T00:22:44.000+05:30,13.112,187.63333333333333,187.7,2018-05-30,21,4,5
2_39_127_561_2018-05-30 21:28:51.921205,2-39-127-561,0002,2018-05-30T21:28:52.000+05:30,2018-05-30T23:33:27.000+05:30,2018-05-30T23:33:35.000+05:30,4.231,124.58333333333333,124.71666666666667,2018-05-30,21,4,5
2_39_138_566_2018-05-30 21:29:14.655727,2-39-138-566,0002,2018-05-30T21:29:15.000+05:30,2018-05-30T23:59:15.000+05:30,2018-05-30T23:59:19.000+05:30,6.899,150.0,150.06666666666666,2018-05-30,21,4,5
2_39_123_557_2018-05-30 22:39:45.431492,2-39-123-557,0002,2018-05-30T22:39:45.000+05:30,2018-05-31T01:02:32.000+05:30,2018-05-31T01:02:36.000+05:30,6.994,142.78333333333333,142.85,2018-05-30,22,4,5
2_39_79_380_2018-05-30 23:36:31.258060,2-39-79-380,0002,2018-05-30T23:36:31.000+05:30,2018-05-30T23:58:15.000+05:30,2018-05-31T02:07:47.000+05:30,0.641,21.733333333333334,151.26666666666668,2018-05-30,23,4,5
2_39_79_379_2018-05-31 00:37:25.764374,2-39-79-379,0002,2018-05-31T00:37:26.000+05:30,2018-05-31T05:21:40.000+05:30,2018-05-31T13:05:30.000+05:30,15.994,284.23333333333335,748.0666666666667,2018-05-31,0,5,5
2_39_130_31_2018-05-31 01:12:07.090030,2-39-130-31,0002,2018-05-31T01:12:07.000+05:30,2018-05-31T01:30:02.000+05:30,2018-05-31T01:30:07.000+05:30,1.816,17.916666666666668,18.0,2018-05-31,1,5,5
2_39_90_26_2018-05-31 01:27:29.910678,2-39-90-26,0002,2018-05-31T01:27:30.000+05:30,2018-05-31T02:17:01.000+05:30,2018-05-31T02:17:05.000+05:30,5.114,49.516666666666666,49.583333333333336,2018-05-31,1,5,5
2_39_138_29_2018-05-31 01:30:50.399612,2-39-138-29,0002,2018-05-31T01:30:50.000+05:30,2018-05-31T02:42:41.000+05:30,2018-05-31T03:26:54.000+05:30,3.364,71.85,116.06666666666666,2018-05-31,1,5,5
2_39_91_437_2018-05-31 01:43:26.315619,2-39-91-437,0002,2018-05-31T01:43:26.000+05:30,2018-05-31T05:29:34.000+05:30,2018-05-31T05:29:38.000+05:30,24.085,226.13333333333333,226.2,2018-05-31,1,5,5
2_39_139_28_2018-05-31 01:45:17.449896,2-39-139-28,0002,2018-05-31T01:45:17.000+05:30,2018-05-31T04:56:16.000+05:30,2018-05-31T04:56:21.000+05:30,10.826,190.98333333333332,191.06666666666666,2018-05-31,1,5,5
2_39_78_360_2018-05-31 01:48:09.757115,2-39-78-360,0002,2018-05-31T01:48:10.000+05:30,2018-05-31T04:51:22.000+05:30,2018-05-31T04:51:25.000+05:30,18.4,183.2,183.25,2018-05-31,1,5,5
2_39_131_30_2018-05-31 01:55:43.520163,2-39-131-30,0002,2018-05-31T01:55:44.000+05:30,2018-05-31T04:03:24.000+05:30,2018-05-31T04:03:32.000+05:30,11.675,127.66666666666667,127.8,2018-05-31,1,5,5
2_39_79_378_2018-05-31 02:23:08.352868,2-39-79-378,0002,2018-05-31T02:23:08.000+05:30,2018-05-31T07:22:36.000+05:30,2018-05-31T14:05:13.000+05:30,16.247,299.46666666666664,702.0833333333334,2018-05-31,2,5,5
2_39_95_27_2018-05-31 02:33:11.513435,2-39-95-27,0002,2018-05-31T02:33:12.000+05:30,2018-05-31T05:39:07.000+05:30,2018-05-31T05:39:12.000+05:30,18.158,185.91666666666666,186.0,2018-05-31,2,5,5
2_39_130_31_2018-05-31 03:13:41.176539,2-39-130-31,0002,2018-05-31T03:13:41.000+05:30,2018-05-31T04:57:23.000+05:30,2018-05-31T04:57:28.000+05:30,9.848,103.7,103.78333333333333,2018-05-31,3,5,5
2_39_125_21_2018-05-31 03:22:35.638799,2-39-125-21,0002,2018-05-31T03:22:36.000+05:30,2018-05-31T05:12:40.000+05:30,2018-05-31T05:12:44.000+05:30,11.629,110.06666666666666,110.13333333333334,2018-05-31,3,5,5
2_39_128_18_2018-05-31 03:28:44.020242,2-39-128-18,0002,2018-05-31T03:28:44.000+05:30,2018-05-31T04:26:12.000+05:30,2018-05-31T04:26:16.000+05:30,5.784,57.46666666666667,57.53333333333333,2018-05-31,3,5,5
2_39_123_23_2018-05-31 03:29:45.115641,2-39-123-23,0002,2018-05-31T03:29:45.000+05:30,2018-05-31T05:00:19.000+05:30,2018-05-31T05:00:24.000+05:30,5.131,90.56666666666666,90.65,2018-05-31,3,5,5
2_39_79_377_2018-05-31 03:54:36.644295,2-39-79-377,0002,2018-05-31T03:54:37.000+05:30,2018-05-31T06:01:34.000+05:30,2018-05-31T17:21:08.000+05:30,6.514,126.95,806.5166666666667,2018-05-31,3,5,5
2_39_127_19_2018-05-31 04:31:56.739018,2-39-127-19,0002,2018-05-31T04:31:57.000+05:30,2018-05-31T07:01:13.000+05:30,2018-05-31T13:48:27.000+05:30,13.531,149.26666666666668,556.5,2018-05-31,4,5,5
2_39_89_25_2018-05-31 04:41:05.144289,2-39-89-25,0002,2018-05-31T04:41:05.000+05:30,2018-05-31T07:15:41.000+05:30,2018-05-31T07:15:45.000+05:30,16.791,154.6,154.66666666666666,2018-05-31,4,5,5
